file,positive_slices
train/2021/TOR_211011_050944_KINX_982005_G0.nc,3
train/2021/TOR_211011_051559_KINX_982005_G0.nc,2 3
train/2021/TOR_211011_060853_KSGF_984810_H0.nc,3
train/2021/TOR_211011_061507_KSGF_984810_H0.nc,1 2 3
train/2021/TOR_211011_094429_KSGF_984811_C5.nc,3
train/2021/TOR_211011_094429_KSGF_984812_C5.nc,3
train/2021/TOR_211011_193934_KLSX_984763_J2.nc,2 3
train/2021/TOR_211011_194458_KLSX_984763_J2.nc,1 2 3
train/2021/TOR_211011_202816_KILX_988064_I0.nc,2 3
train/2021/TOR_211011_214442_KILX_988066_I8.nc,3
train/2021/TOR_211011_215112_KILX_988066_I8.nc,2 3
train/2021/TOR_211011_221113_KLOT_986949_J9.nc,3
train/2021/TOR_211011_221113_KLOT_986951_J9.nc,3
train/2021/TOR_211013_002214_KGLD_983517_X1.nc,3
train/2021/TOR_211013_002823_KGLD_983517_X1.nc,2 3
train/2021/TOR_211013_003431_KGLD_983517_O2.nc,1 2 3
train/2021/TOR_211013_022242_KDDC_991606_N2.nc,3
train/2021/TOR_211013_022909_KDDC_991606_N2.nc,2 3
train/2021/TOR_211013_023516_KDDC_991606_V5.nc,0 1 2 3
train/2021/TOR_211013_030253_KDDC_991607_N2.nc,3
train/2021/TOR_211013_030943_KDDC_991608_V5.nc,3
train/2021/TOR_211013_031634_KDDC_991608_N2.nc,2 3
train/2021/TOR_211013_032324_KDDC_991608_N2.nc,1 2 3
train/2021/TOR_211013_033707_KDDC_993777_R8.nc,3
train/2021/TOR_211013_034324_KDDC_991609_R8.nc,3
train/2021/TOR_211013_034324_KDDC_993777_X8.nc,2 3
train/2021/TOR_211013_034941_KDDC_991609_X8.nc,1 2 3
train/2021/TOR_211013_042213_KDDC_991610_B1.nc,3
train/2021/TOR_211013_044054_KDDC_991611_C0.nc,2 3
train/2021/TOR_211013_044702_KDDC_991612_U1.nc,3
train/2021/TOR_211013_045353_KDDC_991612_U1.nc,2 3
train/2021/TOR_211013_050044_KDDC_991614_U1.nc,3
train/2021/TOR_211013_050735_KDDC_991614_U1.nc,1 2 3
train/2021/TOR_211013_050735_KDDC_991615_I2.nc,2 3
train/2021/TOR_211013_181353_KABR_989974_T8.nc,3
train/2021/TOR_211013_200525_KABR_989968_Q9.nc,2 3
train/2021/TOR_211013_202722_KABR_989963_W5.nc,2 3
train/2021/TOR_211013_202722_KABR_989970_P0.nc,3
train/2021/TOR_211013_203322_KABR_990016_L3.nc,3
train/2021/TOR_211013_203909_KABR_990019_L3.nc,3
train/2021/TOR_211013_204456_KABR_990020_L3.nc,3
train/2021/TOR_211013_210137_KABR_990299_Z7.nc,3
train/2021/TOR_211013_210712_KABR_990299_Z7.nc,2 3
train/2021/TOR_211013_211819_KABR_990022_H1.nc,3
train/2021/TOR_211013_211819_KABR_990023_A9.nc,3
train/2021/TOR_211013_212341_KABR_990022_A9.nc,2 3
train/2021/TOR_211013_212341_KABR_990023_A9.nc,2 3
train/2021/TOR_211014_221140_KDTX_988222_O6.nc,3
train/2021/TOR_211015_102044_KSRX_981932_I6.nc,3
train/2021/TOR_211015_102611_KSRX_981932_I6.nc,2 3
train/2021/TOR_211015_102611_KSRX_981936_I6.nc,3
train/2021/TOR_211015_103140_KSRX_981936_I6.nc,2 3
train/2021/TOR_211015_194239_KCLE_986029_O1.nc,3
train/2021/TOR_211015_194946_KCLE_986029_O1.nc,1 2 3
train/2021/TOR_211015_201735_KLZK_988020_G4.nc,3
train/2021/TOR_211016_011001_KVWX_984592_M1.nc,3
train/2021/TOR_211016_011423_KVWX_984592_M1.nc,2 3
train/2021/TOR_211016_021111_KLVX_988696_Z7.nc,3
train/2021/TOR_211016_021612_KLVX_988696_Z7.nc,2 3
train/2021/TOR_211016_024003_KLVX_989277_Z7.nc,3
train/2021/TOR_211016_074514_KPBZ_987789_A5.nc,3
train/2021/TOR_211016_075144_KPBZ_987790_A5.nc,3
train/2021/TOR_211016_100700_KPBZ_987665_Y1.nc,3
train/2021/TOR_211016_101341_KPBZ_987667_Y1.nc,3
train/2021/TOR_211016_101959_KPBZ_987667_Y1.nc,2 3
train/2021/TOR_211016_120801_KCCX_979869_U1.nc,3
train/2021/TOR_211016_120801_KCCX_987670_U1.nc,3
train/2021/TOR_211021_203607_KCLE_986045_Q2.nc,3
train/2021/TOR_211021_204328_KCLE_986045_Q2.nc,1 2 3
train/2021/TOR_211021_204328_KCLE_986149_R1.nc,3
train/2021/TOR_211021_205034_KCLE_986055_Q0.nc,3
train/2021/TOR_211021_211112_KCLE_986070_L2.nc,3
train/2021/TOR_211021_211112_KCLE_986081_Q2.nc,2 3
train/2021/TOR_211021_221409_KCLE_986122_Q2.nc,3
train/2021/TOR_211021_222022_KCLE_986126_Q2.nc,3
train/2021/TOR_211021_225434_KPBZ_987925_X1.nc,3
train/2021/TOR_211021_225932_KPBZ_987925_X1.nc,2 3
train/2021/TOR_211021_230430_KPBZ_987791_W9.nc,3
train/2021/TOR_211021_230430_KPBZ_987792_T2.nc,3
train/2021/TOR_211021_230929_KPBZ_987792_T2.nc,2 3
train/2021/TOR_211021_230929_KPBZ_987926_X1.nc,3
train/2021/TOR_211021_231427_KPBZ_987926_X1.nc,2 3
train/2021/TOR_211021_232924_KPBZ_987923_W9.nc,3
train/2021/TOR_211021_233453_KPBZ_987923_W9.nc,2 3
train/2021/TOR_211021_233453_KPBZ_987929_X1.nc,2 3
train/2021/TOR_211021_234022_KPBZ_987694_C9.nc,3
train/2021/TOR_211021_234022_KPBZ_987923_W9.nc,1 2 3
train/2021/TOR_211021_234022_KPBZ_987929_X1.nc,1 2 3
train/2021/TOR_211021_234527_KPBZ_987699_C9.nc,3
train/2021/TOR_211021_234527_KPBZ_987923_E7.nc,0 1 2 3
train/2021/TOR_211021_234527_KPBZ_987929_X1.nc,0 1 2 3
train/2021/TOR_211021_235033_KPBZ_987699_C9.nc,2 3
train/2021/TOR_211021_235033_KPBZ_987923_E7.nc,0 1 2 3
train/2021/TOR_211021_235033_KPBZ_987929_X1.nc,0 1 2 3
train/2021/TOR_211021_235545_KPBZ_987699_C9.nc,1 2 3
train/2021/TOR_211021_235545_KPBZ_987794_Y5.nc,3
train/2021/TOR_211021_235545_KPBZ_987923_E7.nc,0 1 2 3
train/2021/TOR_211022_000056_KPBZ_987794_Y5.nc,2 3
train/2021/TOR_211022_000056_KPBZ_988310_Y5.nc,2 3
train/2021/TOR_211022_000615_KPBZ_987924_E7.nc,3
train/2021/TOR_211022_001134_KPBZ_987924_E7.nc,2 3
train/2021/TOR_211027_030709_KICT_986466_Y4.nc,3
train/2021/TOR_211027_031350_KICT_986466_Y4.nc,2 3
train/2021/TOR_211027_053721_KTLX_987380_F2.nc,3
train/2021/TOR_211027_054412_KTLX_987380_C0.nc,1 2 3
train/2021/TOR_211027_135121_KLCH_989264_Y3.nc,3
train/2021/TOR_211027_143246_KLCH_989261_Y3.nc,3
train/2021/TOR_211027_143859_KLCH_989261_Y3.nc,2 3
train/2021/TOR_211027_144450_KLCH_989262_Y3.nc,3
train/2021/TOR_211027_145041_KLCH_989262_Y3.nc,2 3
train/2021/TOR_211027_145625_KLCH_989262_Y3.nc,1 2 3
train/2021/TOR_211027_145625_KLCH_989263_Y3.nc,3
train/2021/TOR_211027_153758_KLCH_989254_Y3.nc,2 3
train/2021/TOR_211027_172202_KLCH_989253_T0.nc,2 3
train/2021/TOR_211027_172908_KLCH_989256_T0.nc,3
train/2021/TOR_211027_215238_KLIX_989886_K2.nc,3
train/2021/TOR_211027_234956_KLIX_989913_K0.nc,3
train/2021/TOR_211028_013141_KMOB_989914_P0.nc,3
train/2021/TOR_211111_064050_KSHV_987350_G4.nc,3
train/2021/TOR_211111_065321_KSHV_987353_G4.nc,2 3
train/2021/TOR_211111_070021_KSHV_987343_Z8.nc,3
train/2021/TOR_211111_080609_KSHV_987345_N9.nc,3
train/2021/TOR_211111_210035_KMXX_992696_B3.nc,3
train/2021/TOR_211112_161212_KENX_990812_M3.nc,3
train/2021/TOR_211206_022249_KPAH_989576_C4.nc,3
train/2021/TOR_211206_040149_KSGF_998675_M3.nc,3
train/2021/TOR_211206_040603_KSGF_998675_H6.nc,2 3
train/2021/TOR_211206_041925_KPAH_989559_N8.nc,3
train/2021/TOR_211206_042440_KPAH_989559_N8.nc,2 3
train/2021/TOR_211206_091239_KLVX_994471_Y2.nc,2 3
train/2021/TOR_211206_092206_KPAH_989693_C8.nc,3
train/2021/TOR_211206_092425_KLVX_994390_I9.nc,2 3
train/2021/TOR_211206_092733_KPAH_989693_M0.nc,2 3
train/2021/TOR_211206_093301_KPAH_989688_K0.nc,3
train/2021/TOR_211206_093828_KPAH_989690_K0.nc,2 3
train/2021/TOR_211206_094326_KPAH_989690_K0.nc,1 2 3
train/2021/TOR_211206_120057_KOHX_999286_K5.nc,2 3
train/2021/TOR_211206_123417_KHTX_999287_U7.nc,3
train/2021/TOR_211206_125648_KOHX_999292_P8.nc,3
train/2021/TOR_211206_130304_KOHX_999295_S8.nc,3
train/2021/TOR_211206_130304_KOHX_999309_S8.nc,3
train/2021/TOR_211206_134019_KHTX_989709_E9.nc,3
train/2021/TOR_211206_134019_KHTX_999310_E9.nc,3
train/2021/TOR_211206_134513_KHTX_989709_E9.nc,2 3
train/2021/TOR_211206_134513_KHTX_999311_E9.nc,3
train/2021/TOR_211208_060701_KEVX_998676_O0.nc,3
train/2021/TOR_211208_061249_KEVX_998676_I1.nc,2 3
train/2021/TOR_211208_221834_KJAX_993011_I5.nc,3
train/2021/TOR_211210_221421_KMXX_993665_G0.nc,2 3
train/2021/TOR_211211_001624_KSGF_998672_O0.nc,2 3
train/2021/TOR_211211_001624_KSGF_998673_O0.nc,3
train/2021/TOR_211211_002240_KSGF_998673_N3.nc,2 3
train/2021/TOR_211211_004218_KNQA_996833_C0.nc,2 3
train/2021/TOR_211211_005902_KNQA_996834_C0.nc,2 3
train/2021/TOR_211211_010440_KNQA_996835_C0.nc,3
train/2021/TOR_211211_010440_KNQA_997127_C0.nc,3
train/2021/TOR_211211_011018_KNQA_997127_C0.nc,2 3
train/2021/TOR_211211_011548_KNQA_997127_C0.nc,1 2 3
train/2021/TOR_211211_012119_KNQA_997127_C0.nc,0 1 2 3
train/2021/TOR_211211_012648_KNQA_997127_C0.nc,0 1 2 3
train/2021/TOR_211211_012648_KNQA_997128_C0.nc,3
train/2021/TOR_211211_013236_KNQA_997128_C0.nc,2 3
train/2021/TOR_211211_013632_KSGF_998671_C5.nc,3
train/2021/TOR_211211_013824_KNQA_997128_C0.nc,1 2 3
train/2021/TOR_211211_013824_KNQA_997129_C0.nc,3
train/2021/TOR_211211_014425_KNQA_997129_C0.nc,1 2 3
train/2021/TOR_211211_014811_KILX_999835_J3.nc,3
train/2021/TOR_211211_014937_KSGF_998674_Q5.nc,3
train/2021/TOR_211211_015018_KNQA_997129_C0.nc,0 1 2 3
train/2021/TOR_211211_015018_KNQA_997130_C0.nc,3
train/2021/TOR_211211_015419_KILX_999835_X1.nc,1 2 3
train/2021/TOR_211211_015611_KNQA_997130_C0.nc,2 3
train/2021/TOR_211211_015958_KILX_999835_J3.nc,0 1 2 3
train/2021/TOR_211211_020148_KNQA_997130_C0.nc,1 2 3
train/2021/TOR_211211_020545_KILX_999838_J3.nc,3
train/2021/TOR_211211_020636_KLZK_998144_D3.nc,3
train/2021/TOR_211211_020724_KNQA_997130_C0.nc,0 1 2 3
train/2021/TOR_211211_020724_KNQA_997131_C0.nc,3
train/2021/TOR_211211_021125_KILX_999838_J3.nc,2 3
train/2021/TOR_211211_021301_KNQA_997131_C0.nc,2 3
train/2021/TOR_211211_021301_KNQA_997132_C0.nc,3
train/2021/TOR_211211_021411_KLZK_998150_U0.nc,3
train/2021/TOR_211211_021705_KILX_999838_J3.nc,1 2 3
train/2021/TOR_211211_021914_KNQA_997132_C0.nc,2 3
train/2021/TOR_211211_021914_KNQA_997133_C0.nc,3
train/2021/TOR_211211_022102_KLZK_998150_U0.nc,1 2 3
train/2021/TOR_211211_022102_KLZK_998168_U0.nc,3
train/2021/TOR_211211_022459_KNQA_997133_C0.nc,1 2 3
train/2021/TOR_211211_023037_KNQA_996832_Z2.nc,3
train/2021/TOR_211211_023037_KNQA_997133_C0.nc,0 1 2 3
train/2021/TOR_211211_023037_KNQA_998178_J2.nc,3
train/2021/TOR_211211_023629_KNQA_996832_Q6.nc,2 3
train/2021/TOR_211211_024232_KNQA_996774_J2.nc,3
train/2021/TOR_211211_024846_KNQA_996774_D3.nc,2 3
train/2021/TOR_211211_024846_KNQA_996777_J2.nc,3
train/2021/TOR_211211_025905_KPAH_994038_W0.nc,2 3
train/2021/TOR_211211_030505_KPAH_994038_W0.nc,1 2 3
train/2021/TOR_211211_030505_KPAH_994194_W0.nc,3
train/2021/TOR_211211_031104_KPAH_994194_W0.nc,2 3
train/2021/TOR_211211_031235_KNQA_996781_J2.nc,3
train/2021/TOR_211211_031457_KILX_996919_L9.nc,2 3
train/2021/TOR_211211_031759_KPAH_994194_W0.nc,0 1 2 3
train/2021/TOR_211211_031759_KPAH_994196_W0.nc,2 3
train/2021/TOR_211211_032053_KILX_996919_L9.nc,1 2 3
train/2021/TOR_211211_032349_KPAH_994196_W0.nc,1 2 3
train/2021/TOR_211211_032650_KILX_996919_L9.nc,0 1 2 3
train/2021/TOR_211211_032650_KILX_999848_L9.nc,3
train/2021/TOR_211211_032939_KPAH_994196_W0.nc,0 1 2 3
train/2021/TOR_211211_033246_KILX_999848_O4.nc,2 3
train/2021/TOR_211211_033529_KPAH_994196_Z0.nc,0 1 2 3
train/2021/TOR_211211_034111_KPAH_994196_Z0.nc,0 1 2 3
train/2021/TOR_211211_034111_KPAH_994199_Z0.nc,3
train/2021/TOR_211211_034701_KPAH_994199_Z0.nc,1 2 3
train/2021/TOR_211211_034951_KILX_999861_L9.nc,3
train/2021/TOR_211211_035250_KPAH_994199_Z0.nc,0 1 2 3
train/2021/TOR_211211_035547_KILX_999861_L9.nc,2 3
train/2021/TOR_211211_035547_KILX_999862_L9.nc,3
train/2021/TOR_211211_035547_KILX_999899_L9.nc,3
train/2021/TOR_211211_040155_KILX_999899_L9.nc,2 3
train/2021/TOR_211211_040509_KLOT_996083_F9.nc,3
train/2021/TOR_211211_041047_KLOT_996083_F9.nc,2 3
train/2021/TOR_211211_042008_KILX_999865_L9.nc,2 3
train/2021/TOR_211211_042945_KNQA_997139_C9.nc,3
train/2021/TOR_211211_053952_KLVX_996995_I2.nc,3
train/2021/TOR_211211_054507_KLVX_996995_I2.nc,2 3
train/2021/TOR_211211_054507_KLVX_996997_I2.nc,3
train/2021/TOR_211211_054507_KLVX_996998_I2.nc,3
train/2021/TOR_211211_054507_KLVX_996999_I2.nc,3
train/2021/TOR_211211_060716_KLVX_996857_Q8.nc,3
train/2021/TOR_211211_064258_KNQA_996823_L9.nc,2 3
train/2021/TOR_211211_064914_KLVX_996868_V2.nc,3
train/2021/TOR_211211_065428_KLVX_996868_V2.nc,2 3
train/2021/TOR_211211_071633_KOHX_996903_Y2.nc,3
train/2021/TOR_211211_072236_KOHX_996903_Y2.nc,2 3
train/2021/TOR_211211_073021_KNQA_996797_U2.nc,3
train/2021/TOR_211211_073412_KOHX_997224_Y2.nc,3
train/2021/TOR_211211_073623_KNQA_996797_U2.nc,2 3
train/2021/TOR_211211_073623_KNQA_996800_U2.nc,3
train/2021/TOR_211211_074014_KOHX_997227_Y2.nc,2 3
train/2021/TOR_211211_074141_KLVX_997230_B2.nc,3
train/2021/TOR_211211_074236_KNQA_996803_U2.nc,2 3
train/2021/TOR_211211_074732_KLVX_997230_B2.nc,1 2 3
train/2021/TOR_211211_074732_KLVX_997234_B2.nc,3
train/2021/TOR_211211_074813_KNQA_996803_U2.nc,1 2 3
train/2021/TOR_211211_075344_KLVX_997234_B2.nc,1 2 3
train/2021/TOR_211211_075344_KLVX_997240_B2.nc,2 3
train/2021/TOR_211211_075425_KNQA_996803_U2.nc,0 1 2 3
train/2021/TOR_211211_075956_KLVX_997240_U6.nc,1 2 3
train/2021/TOR_211211_080312_KILN_988398_D2.nc,3
train/2021/TOR_211211_080556_KLVX_997240_R9.nc,0 1 2 3
train/2021/TOR_211211_080556_KLVX_997242_B2.nc,3
train/2021/TOR_211211_081109_KILN_988398_G2.nc,2 3
train/2021/TOR_211211_081130_KLVX_997242_U6.nc,2 3
train/2021/TOR_211211_082247_KLVX_997247_U6.nc,2 3
train/2021/TOR_211211_082858_KLVX_997247_U6.nc,1 2 3
train/2021/TOR_211211_082858_KLVX_997250_U6.nc,2 3
train/2021/TOR_211211_083510_KLVX_997250_U6.nc,1 2 3
train/2021/TOR_211211_084109_KLVX_996907_U6.nc,3
train/2021/TOR_211211_085909_KLVX_996912_C9.nc,3
train/2021/TOR_211211_085909_KLVX_996917_K4.nc,3
train/2021/TOR_211211_090521_KLVX_996917_K4.nc,2 3
train/2021/TOR_211211_090521_KLVX_997260_K4.nc,3
train/2021/TOR_211211_090521_KLVX_997262_K4.nc,3
train/2021/TOR_211211_090521_KLVX_997263_U2.nc,3
train/2021/TOR_211211_090837_KJKL_996918_K6.nc,3
train/2021/TOR_211211_090837_KJKL_997269_K6.nc,3
train/2021/TOR_211211_091112_KLVX_997262_K4.nc,2 3
train/2021/TOR_211211_093313_KJKL_996923_K6.nc,2 3
train/2021/TOR_211211_102632_KOHX_996925_M6.nc,2 3
train/2021/TOR_211211_103011_KGWX_996784_Q2.nc,3
train/2021/TOR_211211_221933_KJGX_996859_P3.nc,2 3
train/2021/TOR_211215_192610_KUEX_991376_S0.nc,3
train/2021/TOR_211215_192610_KUEX_991381_O0.nc,3
train/2021/TOR_211215_193305_KUEX_991376_E1.nc,2 3
train/2021/TOR_211215_193305_KUEX_991377_E1.nc,3
train/2021/TOR_211215_193305_KUEX_991379_X1.nc,3
train/2021/TOR_211215_193305_KUEX_991380_X1.nc,3
train/2021/TOR_211215_193305_KUEX_991382_T1.nc,2 3
train/2021/TOR_211215_193305_KUEX_991383_O0.nc,3
train/2021/TOR_211215_194000_KUEX_991380_S0.nc,2 3
train/2021/TOR_211215_194000_KUEX_991383_O0.nc,2 3
train/2021/TOR_211215_194622_KUEX_991384_D2.nc,2 3
train/2021/TOR_211215_194622_KUEX_991385_D2.nc,3
train/2021/TOR_211215_195317_KUEX_991385_I2.nc,1 2 3
train/2021/TOR_211215_195317_KUEX_991386_O0.nc,3
train/2021/TOR_211215_195317_KUEX_991387_O0.nc,3
train/2021/TOR_211215_200013_KUEX_991387_E2.nc,2 3
train/2021/TOR_211215_200013_KUEX_991388_E2.nc,3
train/2021/TOR_211215_200623_KUEX_991389_E2.nc,2 3
train/2021/TOR_211215_200623_KUEX_991390_E2.nc,3
train/2021/TOR_211215_201253_KUEX_991391_E2.nc,2 3
train/2021/TOR_211215_201905_KUEX_991391_Y2.nc,1 2 3
train/2021/TOR_211215_202523_KUEX_991392_Y2.nc,3
train/2021/TOR_211215_203139_KUEX_991392_E2.nc,2 3
train/2021/TOR_211215_203139_KUEX_991393_E2.nc,3
train/2021/TOR_211215_203753_KUEX_991393_E2.nc,2 3
train/2021/TOR_211215_203753_KUEX_991394_E2.nc,2 3
train/2021/TOR_211215_204447_KUEX_991394_E2.nc,1 2 3
train/2021/TOR_211215_210117_KOAX_998192_F2.nc,3
train/2021/TOR_211215_210117_KOAX_998597_F2.nc,3
train/2021/TOR_211215_210731_KOAX_998597_F2.nc,2 3
train/2021/TOR_211215_211413_KOAX_998216_V3.nc,2 3
train/2021/TOR_211215_211413_KOAX_999647_V3.nc,3
train/2021/TOR_211215_212044_KOAX_999647_V3.nc,1 2 3
train/2021/TOR_211215_212044_KOAX_999648_V3.nc,3
train/2021/TOR_211215_212727_KOAX_998193_F2.nc,3
train/2021/TOR_211215_212727_KOAX_999648_O4.nc,2 3
train/2021/TOR_211215_213424_KOAX_998194_F2.nc,2 3
train/2021/TOR_211215_213424_KOAX_998195_F2.nc,3
train/2021/TOR_211215_213424_KOAX_998196_X4.nc,3
train/2021/TOR_211215_214106_KOAX_1001745_F2.nc,3
train/2021/TOR_211215_214106_KOAX_998198_O4.nc,3
train/2021/TOR_211215_214106_KOAX_998199_F2.nc,3
train/2021/TOR_211215_214803_KOAX_998198_O4.nc,1 2 3
train/2021/TOR_211215_214803_KOAX_998199_F2.nc,2 3
train/2021/TOR_211215_214803_KOAX_998200_O4.nc,2 3
train/2021/TOR_211215_214803_KOAX_998201_F2.nc,3
train/2021/TOR_211215_215500_KOAX_998198_S5.nc,0 1 2 3
train/2021/TOR_211215_215500_KOAX_998199_F2.nc,1 2 3
train/2021/TOR_211215_215500_KOAX_998201_F2.nc,2 3
train/2021/TOR_211215_215500_KOAX_998281_O5.nc,3
train/2021/TOR_211215_215500_KOAX_999649_F2.nc,3
train/2021/TOR_211215_220525_KTWX_998206_Y3.nc,3
train/2021/TOR_211215_220525_KTWX_998210_Y3.nc,3
train/2021/TOR_211215_220525_KTWX_998211_Y3.nc,3
train/2021/TOR_211215_220855_KOAX_998208_C5.nc,2 3
train/2021/TOR_211215_220855_KOAX_998213_C5.nc,3
train/2021/TOR_211215_221551_KOAX_998282_C5.nc,2 3
train/2021/TOR_211215_221551_KOAX_998283_C4.nc,3
train/2021/TOR_211215_222247_KOAX_998282_A6.nc,1 2 3
train/2021/TOR_211215_222247_KOAX_998284_C4.nc,3
train/2021/TOR_211215_222930_KOAX_998285_M6.nc,3
train/2021/TOR_211215_222930_KOAX_998286_Y6.nc,3
train/2021/TOR_211215_223602_KOAX_998286_X6.nc,2 3
train/2021/TOR_211215_223602_KOAX_998287_C5.nc,2 3
train/2021/TOR_211215_224214_KOAX_998287_A6.nc,1 2 3
train/2021/TOR_211216_004920_KMPX_994707_M3.nc,3
train/2021/TOR_211216_004920_KMPX_994936_M3.nc,3
train/2021/TOR_211216_005145_KARX_993729_A6.nc,3
train/2021/TOR_211216_005614_KMPX_993730_G7.nc,3
train/2021/TOR_211216_005614_KMPX_994711_M3.nc,3
train/2021/TOR_211216_005729_KARX_993729_A6.nc,2 3
train/2021/TOR_211216_010308_KMPX_993730_R8.nc,2 3
train/2021/TOR_211216_010308_KMPX_994712_M3.nc,3
train/2021/TOR_211216_010832_KARX_994716_X6.nc,3
train/2021/TOR_211216_010832_KARX_994947_I6.nc,2 3
train/2021/TOR_211216_011002_KMPX_994713_M3.nc,3
train/2021/TOR_211216_011002_KMPX_994714_H9.nc,3
train/2021/TOR_211216_011002_KMPX_994715_H9.nc,3
train/2021/TOR_211216_011002_KMPX_994717_F9.nc,3
train/2021/TOR_211216_011002_KMPX_995004_H9.nc,3
train/2021/TOR_211216_011402_KARX_994948_J3.nc,3
train/2021/TOR_211216_011402_KARX_994949_J3.nc,3
train/2021/TOR_211216_011641_KMPX_994714_F9.nc,2 3
train/2021/TOR_211216_011641_KMPX_994715_W9.nc,2 3
train/2021/TOR_211216_011641_KMPX_994718_F9.nc,3
train/2021/TOR_211216_012042_KARX_994949_J3.nc,2 3
train/2021/TOR_211216_012042_KARX_994950_J3.nc,3
train/2021/TOR_211216_012042_KARX_994951_J3.nc,3
train/2021/TOR_211216_012737_KARX_994951_J3.nc,2 3
train/2021/TOR_211216_012737_KARX_994952_J3.nc,3
train/2021/TOR_211216_013002_KMPX_994708_F9.nc,3
train/2021/TOR_211216_013445_KARX_994953_J3.nc,2 3
train/2021/TOR_211216_013445_KARX_995010_M7.nc,3
train/2021/TOR_211216_013631_KMPX_994708_F9.nc,2 3
train/2021/TOR_211216_014153_KARX_995010_P8.nc,2 3
train/2021/TOR_211216_014153_KARX_995011_P8.nc,3
train/2021/TOR_211216_014914_KARX_995012_P8.nc,3
train/2021/TOR_211216_014914_KARX_995014_P8.nc,3
train/2021/TOR_211216_014917_KMPX_994709_F9.nc,3
train/2021/TOR_211216_014917_KMPX_994710_F9.nc,3
train/2021/TOR_211216_014917_KMPX_995089_F9.nc,3
train/2021/TOR_211216_015557_KMPX_994709_F9.nc,2 3
train/2021/TOR_211216_015557_KMPX_994710_F9.nc,2 3
train/2021/TOR_211216_020357_KARX_995015_S9.nc,2 3
train/2021/TOR_211216_020357_KARX_995077_Q9.nc,2 3
train/2021/TOR_211216_020357_KARX_995116_I9.nc,3
train/2021/TOR_211216_020357_KARX_995117_G9.nc,3
train/2021/TOR_211216_021118_KARX_995117_J3.nc,2 3
train/2021/TOR_211216_021118_KARX_995232_J3.nc,3
train/2021/TOR_211216_021839_KARX_995122_J3.nc,2 3
train/2021/TOR_211216_021839_KARX_998349_J3.nc,3
train/2021/TOR_211216_025527_KARX_995276_L0.nc,2 3
train/2021/TOR_211216_025527_KARX_995277_V1.nc,3
train/2021/TOR_211216_030249_KARX_989831_L0.nc,2 3
train/2021/TOR_211216_030249_KARX_992239_B2.nc,3
train/2021/TOR_211216_030249_KARX_995278_N8.nc,3
train/2021/TOR_211216_031011_KARX_995280_N8.nc,2 3
train/2021/TOR_211216_031732_KARX_989835_N1.nc,2 3
train/2021/TOR_211216_031732_KARX_995281_N8.nc,2 3
train/2021/TOR_211216_032454_KARX_995282_V1.nc,2 3
train/2021/TOR_211216_032454_KARX_995283_N1.nc,2 3
train/2021/TOR_211218_164630_KHGX_990204_G9.nc,3
train/2021/TOR_211218_165255_KHGX_990204_G9.nc,2 3
train/2021/TOR_211221_112632_KTBW_991171_Z8.nc,2 3
train/2021/TOR_211229_200731_KTLH_993868_A2.nc,3
train/2021/TOR_211230_002622_KGWX_993666_Z9.nc,3
train/2021/TOR_211230_003238_KGWX_993666_Z9.nc,2 3
train/2021/TOR_211230_003238_KGWX_993667_Z9.nc,3
train/2021/TOR_211230_003855_KGWX_993667_W9.nc,2 3
train/2021/TOR_211230_004511_KGWX_993667_T7.nc,0 1 2 3
train/2021/TOR_211230_022327_KHTX_994188_I0.nc,2 3
train/2021/TOR_211230_022933_KHTX_994188_I0.nc,1 2 3
train/2021/TOR_211230_030328_KHTX_993669_J9.nc,3
train/2021/TOR_211230_040326_KBMX_995904_Z9.nc,2 3
train/2021/TOR_211230_040948_KBMX_995904_Z9.nc,1 2 3
train/2021/TOR_211230_041602_KBMX_995904_Z9.nc,0 1 2 3
train/2021/TOR_211230_041602_KBMX_995905_Z9.nc,3
train/2021/TOR_211230_201658_KVAX_993892_B7.nc,3
train/2021/TOR_211230_202311_KVAX_993892_B7.nc,1 2 3
train/2021/TOR_211230_210730_KVAX_993894_V8.nc,2 3
train/2021/TOR_211230_231135_KJGX_998990_O5.nc,2 3
train/2021/TOR_211230_231834_KJGX_998990_Y4.nc,1 2 3
train/2021/TOR_211230_232517_KJGX_998990_Y4.nc,0 1 2 3
train/2021/TOR_211230_233140_KJGX_998990_Y4.nc,0 1 2 3
train/2021/TOR_211231_204838_KHTX_998802_D6.nc,3
train/2021/TOR_211231_205241_KHTX_998802_D6.nc,2 3
train/2021/TOR_211231_223717_KFFC_996864_Z7.nc,3
train/2021/TOR_211231_224159_KFFC_996864_Z7.nc,2 3
train/2021/TOR_211231_224641_KFFC_996864_Z7.nc,1 2 3
train/2022/TOR_220101_165219_KLVX_1004312_U4.nc,3
train/2022/TOR_220101_172429_KLVX_1004316_Z3.nc,2 3
train/2022/TOR_220101_173038_KLVX_1004316_Z3.nc,1 2 3
train/2022/TOR_220101_174904_KLVX_1004012_Z3.nc,3
train/2022/TOR_220101_180201_KLVX_1004297_P6.nc,2 3
train/2022/TOR_220101_181944_KOHX_1004296_K6.nc,2 3
train/2022/TOR_220101_182539_KOHX_1004296_K6.nc,1 2 3
train/2022/TOR_220101_185120_KJKL_1004013_W7.nc,2 3
train/2022/TOR_220101_185704_KJKL_1004639_W7.nc,3
train/2022/TOR_220101_220210_KHTX_999637_O7.nc,3
